epoch,loss,best_loss
1,1.2584767377376556,1.2584767377376556
2,0.6626727356513341,0.6626727356513341
3,0.5893272615273794,0.5893272615273794
4,0.4881692759593328,0.4881692759593328
5,0.4371495208740234,0.4371495208740234
6,0.4173841648499171,0.4173841648499171
7,0.37716045618057253,0.37716045618057253
8,0.37716834362347923,0.37716045618057253
9,0.3716320651769638,0.3716320651769638
10,0.34856715488433837,0.34856715488433837
1,1.4349797631104788,0.34856715488433837
2,0.6722272770404816,0.34856715488433837
3,0.5517146572271983,0.34856715488433837
4,0.4994937813679377,0.34856715488433837
5,0.438838893532753,0.34856715488433837
6,0.4041591237783432,0.34856715488433837
7,0.41618586925665535,0.34856715488433837
8,0.379709613720576,0.34856715488433837
9,0.37474014655749005,0.34856715488433837
10,0.33725950368245444,0.33725950368245444
