epoch,loss,best_loss
1,48.927382897244094,48.927382897244094
2,7.098782641111618,7.098782641111618
3,0.41604823397510715,0.41604823397510715
4,0.2944750029308013,0.2944750029308013
5,0.1942331892284458,0.1942331892284458
6,0.13291674585009933,0.13291674585009933
7,0.1199056057435566,0.1199056057435566
8,0.11052368858358015,0.11052368858358015
9,0.11463154744204858,0.11052368858358015
10,0.1136193426809734,0.11052368858358015
11,0.10308572803660285,0.10308572803660285
12,0.10081335646021022,0.10081335646021022
13,0.09346157991964656,0.09346157991964656
14,0.08971131887481218,0.08971131887481218
15,0.08666878919271492,0.08666878919271492
16,0.08623475476832057,0.08623475476832057
17,0.08523183084956107,0.08523183084956107
18,0.08222017442747342,0.08222017442747342
19,0.08116059849817536,0.08116059849817536
20,0.08085486423812237,0.08085486423812237
21,0.0775793577864562,0.0775793577864562
22,0.07724174407983911,0.07724174407983911
23,0.07744394865196383,0.07724174407983911
24,0.07588790551034423,0.07588790551034423
25,0.0860602444132133,0.07588790551034423
26,0.10120222193123182,0.07588790551034423
27,0.07755780196228687,0.07588790551034423
28,0.07275263414049737,0.07275263414049737
29,0.07079106000160339,0.07079106000160339
30,0.07106922330270339,0.07079106000160339
31,0.07049746099328984,0.07049746099328984
32,0.06972557879480679,0.06972557879480679
33,0.07101316906292367,0.06972557879480679
34,0.0685108001741916,0.0685108001741916
35,0.06818197528446765,0.06818197528446765
36,0.06664550939931742,0.06664550939931742
37,0.0655784104215412,0.0655784104215412
38,0.06590244556375362,0.0655784104215412
39,0.06519777707214638,0.06519777707214638
40,0.067032554164812,0.06519777707214638
41,0.06795514135699962,0.06519777707214638
42,0.07266221368059689,0.06519777707214638
43,0.07092512571332908,0.06519777707214638
44,0.08532830386128773,0.06519777707214638
45,0.06447084320151966,0.06447084320151966
46,0.06250116011163506,0.06250116011163506
47,0.06312965925590294,0.06250116011163506
48,0.06066411921739109,0.06066411921739109
49,0.061383456568489536,0.06066411921739109
50,0.0647475520515931,0.06066411921739109
51,0.06127130052372187,0.06066411921739109
52,0.06118904810955256,0.06066411921739109
53,0.061602726489310006,0.06066411921739109
54,0.06116613464198572,0.06066411921739109
55,0.059170139807827295,0.059170139807827295
56,0.057701197058499396,0.057701197058499396
57,0.057128846396889726,0.057128846396889726
58,0.05773386313977705,0.057128846396889726
59,0.058993930892944246,0.057128846396889726
60,0.05947747295096971,0.057128846396889726
61,0.058364624247373445,0.057128846396889726
62,0.0567339331098338,0.0567339331098338
63,0.05797299499112234,0.0567339331098338
64,0.05748040967653554,0.0567339331098338
65,0.05711675602856687,0.0567339331098338
66,0.057967245613173124,0.0567339331098338
67,0.06171833003938618,0.0567339331098338
68,0.05666182929456338,0.05666182929456338
69,0.05470444378589363,0.05470444378589363
70,0.055404239839769366,0.05470444378589363
71,0.053566929881646186,0.053566929881646186
72,0.0543003937239244,0.053566929881646186
73,0.0550897383085328,0.053566929881646186
74,0.053059471226668535,0.053059471226668535
75,0.05576955348882734,0.053059471226668535
76,0.05714467966046194,0.053059471226668535
77,0.055723855126268686,0.053059471226668535
78,0.0554709885021502,0.053059471226668535
79,0.056838276533546596,0.053059471226668535
80,0.05665529340965868,0.053059471226668535
81,0.05683608004101762,0.053059471226668535
82,0.05383690931080635,0.053059471226668535
83,0.05121287613716807,0.05121287613716807
84,0.05137288972207451,0.05121287613716807
85,0.050346305562966306,0.050346305562966306
86,0.0518198901266638,0.050346305562966306
87,0.05290751521256972,0.050346305562966306
88,0.05375109229526483,0.050346305562966306
89,0.051121504508194096,0.050346305562966306
90,0.05062530677010058,0.050346305562966306
91,0.05169725330859971,0.050346305562966306
92,0.052183607056905036,0.050346305562966306
93,0.05170925597790892,0.050346305562966306
94,0.05020599697174127,0.05020599697174127
95,0.04911665962351173,0.04911665962351173
96,0.0481326018614293,0.0481326018614293
97,0.049731959613573545,0.0481326018614293
98,0.04890282639118362,0.0481326018614293
99,0.04825060331027931,0.0481326018614293
100,0.04702150538728432,0.04702150538728432
101,0.05129668605011511,0.04702150538728432
102,0.04828383576005609,0.04702150538728432
103,0.046692972973037594,0.046692972973037594
104,0.046499884974819786,0.046499884974819786
105,0.04836009462548111,0.046499884974819786
106,0.05158476738964404,0.046499884974819786
107,0.05091352029270999,0.046499884974819786
108,0.049101083028464505,0.046499884974819786
109,0.04731358249253441,0.046499884974819786
110,0.045851044901980526,0.045851044901980526
111,0.04464662331799806,0.04464662331799806
112,0.04596301710286818,0.04464662331799806
113,0.048172059919956156,0.04464662331799806
114,0.048367959611556106,0.04464662331799806
115,0.045240467436963056,0.04464662331799806
116,0.043955283428582716,0.043955283428582716
117,0.046988068826908924,0.043955283428582716
118,0.05469118538916504,0.043955283428582716
119,0.04552831801493701,0.043955283428582716
120,0.04566804441145425,0.043955283428582716
121,0.04545511625601672,0.043955283428582716
122,0.044351423997001906,0.043955283428582716
123,0.04382418897980158,0.04382418897980158
124,0.04347820300799241,0.04347820300799241
125,0.04262287379156109,0.04262287379156109
126,0.042389169759533406,0.042389169759533406
127,0.04373139174210465,0.042389169759533406
128,0.04373332317948152,0.042389169759533406
129,0.04290320674866016,0.042389169759533406
130,0.041085022553046836,0.041085022553046836
131,0.044015768750147184,0.041085022553046836
132,0.04573303334952502,0.041085022553046836
133,0.04664941950961276,0.041085022553046836
134,0.04485602610338347,0.041085022553046836
135,0.041929000782864184,0.041085022553046836
136,0.04155863279761468,0.041085022553046836
137,0.04205442699530762,0.041085022553046836
138,0.041575162164774984,0.041085022553046836
139,0.043985687036627634,0.041085022553046836
140,0.043736010375574036,0.041085022553046836
141,0.041248488227323285,0.041085022553046836
142,0.04078603573794964,0.04078603573794964
143,0.04231682304371603,0.04078603573794964
144,0.04234791443499819,0.04078603573794964
145,0.04117955010164622,0.04078603573794964
146,0.040249324421823426,0.040249324421823426
147,0.041782960399463,0.040249324421823426
148,0.04216483109857323,0.040249324421823426
149,0.04141622733780803,0.040249324421823426
150,0.042199760191190504,0.040249324421823426
151,0.04190471035279083,0.040249324421823426
152,0.041099348061141516,0.040249324421823426
153,0.03992419470166743,0.03992419470166743
154,0.0394336531429894,0.0394336531429894
155,0.03960838532053429,0.0394336531429894
156,0.04203646951248927,0.0394336531429894
157,0.043547577352218404,0.0394336531429894
158,0.043801547462938954,0.0394336531429894
159,0.04368013687709891,0.0394336531429894
160,0.04259985233541784,0.0394336531429894
161,0.039765668770787535,0.0394336531429894
162,0.04227240913835172,0.0394336531429894
163,0.042619490703118455,0.0394336531429894
164,0.04021946617185469,0.0394336531429894
165,0.03777835667088207,0.03777835667088207
166,0.03744390208743136,0.03744390208743136
167,0.039276294879803136,0.03744390208743136
168,0.03800592305827839,0.03744390208743136
169,0.039059821166562335,0.03744390208743136
170,0.04007038389108311,0.03744390208743136
171,0.039729996753360315,0.03744390208743136
172,0.03884046433442871,0.03744390208743136
173,0.051887183256198566,0.03744390208743136
174,0.056438960842870006,0.03744390208743136
175,0.037845185544750456,0.03744390208743136
176,0.038217176665126876,0.03744390208743136
177,0.03680735970382317,0.03680735970382317
178,0.03778159031169954,0.03680735970382317
179,0.037946626811360004,0.03680735970382317
180,0.03609383968415426,0.03609383968415426
181,0.03769094904691367,0.03609383968415426
182,0.03974734752150802,0.03609383968415426
183,0.03829378963618945,0.03609383968415426
184,0.037493165574521696,0.03609383968415426
185,0.038903963309520576,0.03609383968415426
186,0.03957836617886212,0.03609383968415426
187,0.035857596909797236,0.035857596909797236
188,0.03620152126015411,0.035857596909797236
189,0.036778233065728534,0.035857596909797236
190,0.03591469412030608,0.035857596909797236
191,0.03610367850326546,0.035857596909797236
192,0.037508583720216454,0.035857596909797236
193,0.03553745729651465,0.03553745729651465
194,0.03620447766001106,0.03553745729651465
195,0.037866476086736205,0.03553745729651465
196,0.03693045664135048,0.03553745729651465
197,0.035603827107673756,0.03553745729651465
198,0.037039377352294574,0.03553745729651465
199,0.03805536083390309,0.03553745729651465
200,0.036534442211616155,0.03553745729651465
201,0.03602395016801277,0.03553745729651465
202,0.034915036497386205,0.034915036497386205
203,0.03459124915029362,0.03459124915029362
204,0.05019325377851515,0.03459124915029362
205,0.04185124960715228,0.03459124915029362
206,0.035787852752740275,0.03459124915029362
207,0.034732374161351,0.03459124915029362
208,0.034249945558160286,0.034249945558160286
209,0.03561956557192885,0.034249945558160286
210,0.036333139490842985,0.034249945558160286
211,0.03542709324019025,0.034249945558160286
212,0.03383934525189839,0.03383934525189839
213,0.03220278717246358,0.03220278717246358
214,0.03604104862833187,0.03220278717246358
215,0.03772050259442087,0.03220278717246358
216,0.03499732714280902,0.03220278717246358
217,0.03406952778384393,0.03220278717246358
218,0.03415857985569478,0.03220278717246358
219,0.03353664890248677,0.03220278717246358
220,0.03475263949041697,0.03220278717246358
221,0.03306049662997887,0.03220278717246358
222,0.03323756374666355,0.03220278717246358
223,0.03308474635711697,0.03220278717246358
224,0.03387165194687109,0.03220278717246358
225,0.03487035485987263,0.03220278717246358
226,0.03305036100628104,0.03220278717246358
227,0.032458243624094496,0.03220278717246358
228,0.033434657610259634,0.03220278717246358
229,0.03269680311951443,0.03220278717246358
230,0.0317436146676581,0.0317436146676581
231,0.034693311693456914,0.0317436146676581
232,0.03969456653234563,0.0317436146676581
233,0.03777837726757189,0.0317436146676581
234,0.03369993690644705,0.0317436146676581
235,0.032488642856213584,0.0317436146676581
236,0.03213520925690877,0.0317436146676581
237,0.030925697925183928,0.030925697925183928
238,0.03298568220842804,0.030925697925183928
239,0.03255043887557995,0.030925697925183928
240,0.032658779535218944,0.030925697925183928
241,0.0334456586590262,0.030925697925183928
242,0.035208056297654396,0.030925697925183928
243,0.03435610744331388,0.030925697925183928
244,0.031213263184389453,0.030925697925183928
245,0.032244988176141104,0.030925697925183928
246,0.03332793156459372,0.030925697925183928
247,0.03136220522641175,0.030925697925183928
248,0.03127129865955942,0.030925697925183928
249,0.03164504039619456,0.030925697925183928
250,0.032613802088672886,0.030925697925183928
251,0.03289449686935139,0.030925697925183928
252,0.03075306841694521,0.03075306841694521
253,0.0322900738600111,0.03075306841694521
254,0.034269120270629304,0.03075306841694521
255,0.03397134866756398,0.03075306841694521
256,0.0325235938199992,0.03075306841694521
257,0.032705200662475016,0.03075306841694521
258,0.030154508047042197,0.030154508047042197
259,0.02942858545030803,0.02942858545030803
260,0.030021885241158248,0.02942858545030803
261,0.03540111657039422,0.02942858545030803
262,0.03319115049415619,0.02942858545030803
