epoch,loss,best_loss
1,0.5831230028350327,0.5831230028350327
2,0.41685373775530693,0.41685373775530693
3,0.38380618654803494,0.38380618654803494
4,0.34839790732568704,0.34839790732568704
5,0.33552786033495935,0.33552786033495935
6,0.3260712646970562,0.3260712646970562
7,0.3098784055843136,0.3098784055843136
8,0.30796678295575197,0.30796678295575197
9,0.2948656527056034,0.2948656527056034
10,0.2913420818821109,0.2913420818821109
11,0.2869067526425895,0.2869067526425895
12,0.2778389737460117,0.2778389737460117
13,0.2754795492864123,0.2754795492864123
14,0.27620893055064755,0.2754795492864123
15,0.27611136103219697,0.2754795492864123
16,0.2687916762467471,0.2687916762467471
17,0.2715906382681013,0.2687916762467471
18,0.26781043985184383,0.26781043985184383
19,0.25695304941360325,0.25695304941360325
20,0.25518035786014165,0.25518035786014165
21,0.252536705556406,0.252536705556406
22,0.24924402531960937,0.24924402531960937
23,0.24773488528967283,0.24773488528967283
24,0.25318865459086587,0.24773488528967283
25,0.24377341844066464,0.24377341844066464
26,0.2455451557670375,0.24377341844066464
27,0.2411219281814183,0.2411219281814183
28,0.24137366887243197,0.2411219281814183
29,0.240687969300124,0.240687969300124
30,0.2389528835236742,0.2389528835236742
31,0.23556239598948422,0.23556239598948422
32,0.23316399753883393,0.23316399753883393
33,0.236584352219806,0.23316399753883393
34,0.23006395851896122,0.23006395851896122
35,0.22911166164789115,0.22911166164789115
36,0.23283335969254776,0.22911166164789115
37,0.23122313583914286,0.22911166164789115
38,0.2321961251086006,0.22911166164789115
39,0.22460039456685385,0.22460039456685385
40,0.2307314130605436,0.22460039456685385
41,0.22595773469094063,0.22460039456685385
42,0.22858175813804307,0.22460039456685385
43,0.22554492267370857,0.22460039456685385
44,0.2253417848561514,0.22460039456685385
45,0.22375707813969478,0.22375707813969478
46,0.2254221492506678,0.22375707813969478
47,0.22629133735501583,0.22375707813969478
48,0.22027770827450827,0.22027770827450827
49,0.21620944576662687,0.21620944576662687
50,0.21401093257408516,0.21401093257408516
51,0.2167709535101323,0.21401093257408516
52,0.21482671369271866,0.21401093257408516
53,0.2181145662138812,0.21401093257408516
54,0.21555532999909233,0.21401093257408516
55,0.2145772047723862,0.21401093257408516
56,0.21434698559868948,0.21401093257408516
57,0.21489339747091546,0.21401093257408516
58,0.21587532941917295,0.21401093257408516
59,0.21308936819900073,0.21308936819900073
60,0.20563738204432216,0.20563738204432216
61,0.20737288975184975,0.20563738204432216
62,0.21171315381561062,0.20563738204432216
63,0.2116940678603193,0.20563738204432216
64,0.206202756698383,0.20563738204432216
65,0.20971180763141023,0.20563738204432216
66,0.2065617763054832,0.20563738204432216
67,0.20622212254596756,0.20563738204432216
68,0.20539450539630372,0.20539450539630372
69,0.2091759895924607,0.20539450539630372
70,0.20400196035102872,0.20400196035102872
71,0.20179947479477495,0.20179947479477495
72,0.20033254725912858,0.20033254725912858
73,0.19968802902391491,0.19968802902391491
74,0.2016059407637621,0.19968802902391491
75,0.203058284168908,0.19968802902391491
76,0.1979264654712697,0.1979264654712697
77,0.19612114285437215,0.19612114285437215
78,0.20102758201013876,0.19612114285437215
79,0.1987311606471603,0.19612114285437215
80,0.2037004874885935,0.19612114285437215
81,0.19847605817679317,0.19612114285437215
82,0.19316116845601441,0.19316116845601441
83,0.1981955478367631,0.19316116845601441
84,0.19770769843615485,0.19316116845601441
85,0.19608496142937257,0.19316116845601441
86,0.19206318354000157,0.19206318354000157
87,0.19775196188141822,0.19206318354000157
88,0.19646199965167438,0.19206318354000157
89,0.19305574868681827,0.19206318354000157
90,0.19000005183487767,0.19000005183487767
91,0.19353730288774929,0.19000005183487767
92,0.18887072447026035,0.18887072447026035
93,0.19225575543928222,0.18887072447026035
94,0.1877142765342589,0.1877142765342589
95,0.19481550694838617,0.1877142765342589
96,0.186237362559409,0.186237362559409
97,0.18654900854803863,0.186237362559409
98,0.18797235220086342,0.186237362559409
99,0.19108708359984158,0.186237362559409
100,0.18857256705696518,0.186237362559409
101,0.18546613977425427,0.18546613977425427
102,0.18593760835284207,0.18546613977425427
103,0.18568620599794464,0.18546613977425427
104,0.1927215858038355,0.18546613977425427
105,0.18388563807546365,0.18388563807546365
106,0.18728452784299976,0.18388563807546365
107,0.18633378122177588,0.18388563807546365
108,0.18354511707942198,0.18354511707942198
109,0.18350485317057633,0.18350485317057633
110,0.18550405510374018,0.18350485317057633
111,0.1838137164877784,0.18350485317057633
112,0.18546354495853612,0.18350485317057633
113,0.18331908927781276,0.18331908927781276
114,0.1773646759036109,0.1773646759036109
115,0.1803444542689619,0.1773646759036109
116,0.1826811219547309,0.1773646759036109
117,0.18267673305341917,0.1773646759036109
118,0.18064002798515838,0.1773646759036109
119,0.18316393116193913,0.1773646759036109
120,0.1790764275829692,0.1773646759036109
121,0.18091085714262886,0.1773646759036109
122,0.17947632144637127,0.1773646759036109
123,0.17645132673532166,0.17645132673532166
124,0.17684849589731433,0.17645132673532166
125,0.17711518990753436,0.17645132673532166
126,0.17257200826648436,0.17257200826648436
127,0.1774593851650968,0.17257200826648436
128,0.17438174251942767,0.17257200826648436
129,0.17654113971372098,0.17257200826648436
130,0.17362766884658218,0.17257200826648436
131,0.17194682611601658,0.17194682611601658
132,0.1768179001413961,0.17194682611601658
133,0.17127755427240504,0.17127755427240504
134,0.17252189573246016,0.17127755427240504
135,0.1706602484398439,0.1706602484398439
136,0.17410380594238883,0.1706602484398439
137,0.17511408075208568,0.1706602484398439
138,0.17384785483233436,0.1706602484398439
139,0.1730902896760694,0.1706602484398439
140,0.16885571773240474,0.16885571773240474
141,0.16781861363862263,0.16781861363862263
142,0.16428224863232793,0.16428224863232793
143,0.17220817783489137,0.16428224863232793
144,0.16794370401455222,0.16428224863232793
145,0.16826879828141741,0.16428224863232793
146,0.173312133591707,0.16428224863232793
147,0.17097798136724765,0.16428224863232793
148,0.17177284462747588,0.16428224863232793
149,0.1666822461031326,0.16428224863232793
150,0.16539716813762667,0.16428224863232793
151,0.16732122360175417,0.16428224863232793
152,0.16197311842668985,0.16197311842668985
153,0.16580174774894907,0.16197311842668985
154,0.16506910515987627,0.16197311842668985
155,0.16793131062323666,0.16197311842668985
156,0.1684364232717839,0.16197311842668985
157,0.1646319284174388,0.16197311842668985
158,0.16445261247112566,0.16197311842668985
159,0.16445483609236417,0.16197311842668985
160,0.16274506937876287,0.16197311842668985
161,0.16294793135505792,0.16197311842668985
162,0.16415688777702728,0.16197311842668985
163,0.15938094601816896,0.15938094601816896
164,0.15786451252920639,0.15786451252920639
165,0.16241094372104448,0.15786451252920639
166,0.16188037896525878,0.15786451252920639
167,0.1610187182413186,0.15786451252920639
168,0.16029631021513027,0.15786451252920639
169,0.1602169293446331,0.15786451252920639
170,0.16063626568565056,0.15786451252920639
171,0.1620166754684691,0.15786451252920639
172,0.15899268334418554,0.15786451252920639
173,0.1614331348380148,0.15786451252920639
174,0.16202604681427163,0.15786451252920639
175,0.1582132381819895,0.15786451252920639
176,0.15957404274313805,0.15786451252920639
177,0.1629506644665026,0.15786451252920639
178,0.15977924898716908,0.15786451252920639
179,0.1560474801028792,0.1560474801028792
180,0.15835083747074347,0.1560474801028792
181,0.1599991475155446,0.1560474801028792
182,0.15730698290614145,0.1560474801028792
183,0.15816598501259777,0.1560474801028792
184,0.15918231144681705,0.1560474801028792
185,0.15655907094636543,0.1560474801028792
186,0.154731355548284,0.154731355548284
187,0.15446786123668949,0.15446786123668949
188,0.15400424018446954,0.15400424018446954
189,0.15458637893705313,0.15400424018446954
190,0.1558680398143911,0.15400424018446954
191,0.15586571454622788,0.15400424018446954
192,0.15223817788676478,0.15223817788676478
193,0.15664546144311875,0.15223817788676478
194,0.15403208483225717,0.15223817788676478
195,0.15494244081764294,0.15223817788676478
196,0.1528529000538142,0.15223817788676478
197,0.14879776189961502,0.14879776189961502
198,0.15134394434184456,0.14879776189961502
199,0.15030297631458056,0.14879776189961502
200,0.15612552221420267,0.14879776189961502
201,0.15472256617692645,0.14879776189961502
202,0.15273569936103523,0.14879776189961502
203,0.15593011539861773,0.14879776189961502
204,0.15696913124741732,0.14879776189961502
205,0.15294366320827113,0.14879776189961502
206,0.15001080916808532,0.14879776189961502
207,0.14925074809495895,0.14879776189961502
208,0.1531480824704137,0.14879776189961502
209,0.14767192949298583,0.14767192949298583
210,0.1513624147773105,0.14767192949298583
211,0.14502189927115036,0.14502189927115036
212,0.14596259333370978,0.14502189927115036
213,0.14571847068170546,0.14502189927115036
214,0.14924072942123506,0.14502189927115036
215,0.14831563796814498,0.14502189927115036
216,0.14396279706769224,0.14396279706769224
217,0.14487844655042487,0.14396279706769224
218,0.1466364396048022,0.14396279706769224
219,0.15150128534753676,0.14396279706769224
220,0.14822543239113387,0.14396279706769224
221,0.1465821174177216,0.14396279706769224
222,0.1476884612534245,0.14396279706769224
223,0.143792140591252,0.143792140591252
224,0.14376878638509477,0.14376878638509477
225,0.14695715908973883,0.14376878638509477
226,0.15075921617491767,0.14376878638509477
227,0.14727710993692994,0.14376878638509477
228,0.14822840466345188,0.14376878638509477
229,0.14610450132441508,0.14376878638509477
230,0.15013961503839893,0.14376878638509477
231,0.14428989781105273,0.14376878638509477
232,0.1421521964547618,0.1421521964547618
233,0.1477162341592674,0.1421521964547618
234,0.14313344753366586,0.1421521964547618
235,0.14390444504437652,0.1421521964547618
236,0.14696736500322596,0.1421521964547618
237,0.1416455189750254,0.1416455189750254
238,0.14406091597071385,0.1416455189750254
